exchangeID,publisher,creativeID,click,advertiserID,uid,browser,geo,bidAmount,impTimestamp,date
47,espn.com,182832,1,523981,ah8831-a809-267ff-09a193154,Safari,Denver,0.2,2017-11-04T22:00:55.000Z,2017-11-04
41,yahoo.com,288248,1,523981,ah9251-b000-825ag-80h197183,Internet Explorer,Philadelphia,0.37,2017-11-02T19:36:43.000Z,2017-11-02
17,cafemom.com,708667,0,523981,ah9515-e742-184gc-87g903858,Chrome,Philadelphia,0.9,2017-11-02T13:05:37.000Z,2017-11-02
25,ebay.com,447099,0,523981,ah9567-a390-974da-04h859674,Chrome,Atlanta,0.51,2017-11-07T04:20:14.000Z,2017-11-07
51,espn.com,949971,0,523981,ah9644-b631-196cg-91g332339,Chrome,Atlanta,0.69,2017-11-02T03:56:38.000Z,2017-11-02
38,vice.com,798321,0,523981,ah9649-h585-417ad-80g867317,Chrome,Denver,0.4,2017-11-03T10:43:26.000Z,2017-11-03
27,yahoo.com,552198,0,523981,ah9673-g600-826bf-85f938613,Firefox,Washington DC,0.64,2017-11-05T08:29:30.000Z,2017-11-05
29,hearst.com,602271,0,523981,ah9702-h241-967ge-71a071206,Safari,Seattle,0.54,2017-11-01T18:39:53.000Z,2017-11-01
17,facebook.com,722050,1,523981,ah9739-h024-228af-86b483131,Internet Explorer,Philadelphia,0.11,2017-11-05T09:37:48.000Z,2017-11-05
26,ebay.com,558721,0,523981,ah9754-d567-260ab-40f381395,Safari,Denver,0.05000000000000001,2017-11-03T23:17:07.000Z,2017-11-03
41,facebook.com,619867,0,523981,ah9804-f938-144ch-37e645972,Chrome,Seattle,0.55,2017-11-02T17:59:56.000Z,2017-11-02
46,vice.com,567688,0,523981,ba0023-g995-383eb-75a578418,Chrome,Los Angeles,0.26,2017-11-04T19:55:11.000Z,2017-11-04
47,facebook.com,777227,0,523981,ba0725-h992-012cb-71a630436,Firefox,Los Angeles,0.67,2017-11-05T12:59:34.000Z,2017-11-05
32,hearst.com,806783,0,523981,ba1162-f802-338hc-23d075141,Internet Explorer,San Francisco,0.73,2017-11-05T04:39:10.000Z,2017-11-05
8,ebay.com,817781,1,523981,ba1232-b562-175ec-20e996462,Firefox,Houston,0.27,2017-11-03T13:31:49.000Z,2017-11-03
35,facebook.com,165261,0,523981,ba1273-f224-697bg-44e475171,Chrome,Seattle,0.92,2017-11-05T13:36:09.000Z,2017-11-05
48,cafemom.com,789516,0,523981,ba1301-h566-026bb-61e533954,Safari,Denver,0.03,2017-11-01T08:23:21.000Z,2017-11-01
19,facebook.com,309770,1,523981,ba1501-c816-653aa-45g445375,Safari,San Francisco,0.9600000000000001,2017-11-07T18:09:18.000Z,2017-11-07
27,cafemom.com,414814,0,523981,ba1713-f662-943ca-86c762114,Firefox,Chicago,0.04,2017-11-02T19:52:21.000Z,2017-11-02
7,facebook.com,411164,0,523981,ba1738-b338-654ce-16c669329,Chrome,Seattle,0.6000000000000001,2017-11-06T21:42:05.000Z,2017-11-06
34,facebook.com,384093,0,523981,ba1814-g281-136db-49f198669,Chrome,San Francisco,0.73,2017-11-01T14:24:16.000Z,2017-11-01
39,nytimes.com,428925,0,523981,ba2169-g605-397hh-45g736003,Safari,San Francisco,0.44,2017-11-03T05:43:35.000Z,2017-11-03
45,facebook.com,397949,0,523981,ba2206-b137-809bc-35c627574,Firefox,Atlanta,0.46,2017-11-06T03:00:15.000Z,2017-11-06
37,espn.com,643527,0,523981,ba2391-c229-126db-05e922567,Safari,Denver,0.5499999999999999,2017-11-01T23:15:52.000Z,2017-11-01
27,nytimes.com,192453,0,523981,ba2435-a322-041ad-36d250729,Firefox,Atlanta,0.27,2017-11-01T04:44:13.000Z,2017-11-01
33,hearst.com,603107,0,523981,ba2532-h986-138ga-97c351953,Safari,Atlanta,0.04000000000000001,2017-11-06T09:45:51.000Z,2017-11-06
46,ebay.com,527701,0,523981,ba2647-e352-648fd-50g954977,Safari,San Francisco,0.46,2017-11-04T15:21:37.000Z,2017-11-04
17,facebook.com,838712,0,523981,ba2774-a836-978ch-89e646386,Chrome,Washington DC,0.11,2017-11-06T13:15:51.000Z,2017-11-06
21,facebook.com,330705,1,523981,ba2805-a844-528bd-33h802617,Chrome,San Francisco,0.42,2017-11-04T20:31:10.000Z,2017-11-04
20,hearst.com,787689,1,523981,ba2877-d692-064be-01a251755,Chrome,Seattle,0.97,2017-11-02T08:38:17.000Z,2017-11-02
16,espn.com,477113,0,523981,ba3024-f569-134bd-44f115091,Safari,San Francisco,0.75,2017-11-04T22:49:36.000Z,2017-11-04
35,vice.com,340408,0,523981,ba3028-a457-323ce-57f779961,Chrome,Philadelphia,0.86,2017-11-04T05:59:20.000Z,2017-11-04
34,cafemom.com,210305,0,523981,ba3059-e880-087ah-35h278753,Firefox,Denver,0.48000000000000004,2017-11-02T12:46:02.000Z,2017-11-02
20,facebook.com,743607,0,523981,ba3299-e956-355cd-60a753721,Firefox,New York,0.6900000000000001,2017-11-07T11:44:03.000Z,2017-11-07
0,nytimes.com,694350,0,523981,ba3459-h888-859ce-45b710187,Firefox,Philadelphia,0.84,2017-11-02T18:57:45.000Z,2017-11-02
11,facebook.com,616465,0,523981,ba3726-g249-880ca-50d653388,Chrome,Other,0.63,2017-11-04T22:13:01.000Z,2017-11-04
18,hearst.com,676596,0,523981,ba3774-a450-336hh-60h623843,Internet Explorer,Atlanta,0.4,2017-11-01T16:30:39.000Z,2017-11-01
41,vice.com,541602,0,523981,ba4115-h821-982aa-55b651039,Chrome,Los Angeles,0.67,2017-11-06T01:02:27.000Z,2017-11-06
22,facebook.com,439684,0,523981,ba4571-f695-734ae-46h208378,Firefox,Washington DC,0.55,2017-11-03T16:32:39.000Z,2017-11-03
27,yahoo.com,671312,1,523981,ba4807-a612-765bh-65a625145,Chrome,Dallas,0.3,2017-11-05T04:47:54.000Z,2017-11-05
20,espn.com,514003,0,523981,ba4932-h277-742ba-02f755461,Chrome,Other,0.3,2017-11-06T11:21:28.000Z,2017-11-06
16,ebay.com,762716,0,523981,ba5020-h401-780eh-68g091818,Internet Explorer,Philadelphia,0.5599999999999999,2017-11-03T15:20:18.000Z,2017-11-03
58,yahoo.com,174983,0,523981,ba5143-h362-787be-61h602065,Chrome,Washington DC,0.64,2017-11-01T05:51:24.000Z,2017-11-01
34,espn.com,920842,0,523981,ba5520-e379-072ec-17g097658,Chrome,Denver,0.13,2017-11-05T00:07:38.000Z,2017-11-05
30,facebook.com,292279,0,523981,ba5624-d488-426hb-64f985021,Chrome,San Francisco,0.2,2017-11-04T19:41:53.000Z,2017-11-04
18,vice.com,209094,0,523981,ba5747-f962-905fd-82d090863,Safari,Washington DC,0.33,2017-11-04T08:59:16.000Z,2017-11-04
29,hearst.com,435575,0,523981,ba6016-f308-303df-63c535353,Firefox,Dallas,0.53,2017-11-03T01:10:15.000Z,2017-11-03
17,facebook.com,220186,0,523981,ba6087-h850-880bg-12f760493,Internet Explorer,Philadelphia,0.25,2017-11-02T10:57:34.000Z,2017-11-02
15,hearst.com,526785,1,523981,ba6155-f607-678ga-76c308991,Safari,Seattle,0.25,2017-11-01T01:25:47.000Z,2017-11-01
22,facebook.com,258440,0,523981,ba6273-h343-873gg-71e305643,Safari,Seattle,0.79,2017-11-07T10:23:58.000Z,2017-11-07
27,espn.com,639455,0,523981,ba6283-g304-575ca-97f420657,Firefox,Philadelphia,0.77,2017-11-05T04:15:45.000Z,2017-11-05
42,ebay.com,780963,1,523981,ba6333-f818-001dg-89f429435,Internet Explorer,Other,0.47000000000000003,2017-11-04T08:26:55.000Z,2017-11-04
16,nytimes.com,529890,0,523981,ba6401-a385-960bg-37d139178,Safari,Chicago,1.06,2017-11-07T12:32:32.000Z,2017-11-07
22,vice.com,385761,0,523981,ba6608-e630-167hf-23e300234,Chrome,Other,0.24,2017-11-02T01:29:13.000Z,2017-11-02
54,espn.com,964724,0,523981,ba6639-a442-345ea-05b673282,Firefox,Washington DC,0.41,2017-11-03T09:17:10.000Z,2017-11-03
33,facebook.com,766033,1,523981,ba6649-d867-265hh-23g336425,Firefox,Houston,0.49,2017-11-02T23:33:28.000Z,2017-11-02
57,hearst.com,336104,0,523981,ba6660-h681-010ag-87d876533,Firefox,New York,1.1500000000000001,2017-11-01T03:26:28.000Z,2017-11-01
36,hearst.com,752498,0,523981,ba6882-h701-065ab-82f862209,Safari,Atlanta,0.2,2017-11-04T00:00:07.000Z,2017-11-04
6,hearst.com,917039,0,523981,ba7337-b886-094hh-62d544616,Safari,Chicago,0.44,2017-11-06T14:58:31.000Z,2017-11-06
15,espn.com,487098,0,523981,ba7443-c108-730bb-32g944240,Chrome,Dallas,1.0,2017-11-06T06:28:30.000Z,2017-11-06
25,facebook.com,500931,0,523981,ba7537-a472-603ae-55h587200,Safari,Other,0.33999999999999997,2017-11-02T16:50:51.000Z,2017-11-02
27,facebook.com,140487,0,523981,ba7570-g269-390fb-05a668532,Internet Explorer,Houston,0.030000000000000002,2017-11-02T21:10:02.000Z,2017-11-02
25,hearst.com,487240,0,523981,ba7973-b461-266ag-88h912205,Chrome,Los Angeles,0.99,2017-11-03T07:52:33.000Z,2017-11-03
9,hearst.com,596352,0,523981,ba7990-e083-555fc-50h284407,Safari,New York,1.01,2017-11-06T08:12:23.000Z,2017-11-06
26,ebay.com,460196,0,523981,ba8053-d443-403ec-13h784854,Chrome,New York,1.0499999999999998,2017-11-02T00:15:20.000Z,2017-11-02
22,hearst.com,929468,0,523981,ba8203-f798-628gg-53h354045,Firefox,Philadelphia,0.16,2017-11-06T16:28:54.000Z,2017-11-06
43,ebay.com,172725,1,523981,ba8457-h489-228bc-61e500051,Safari,San Francisco,0.6499999999999999,2017-11-06T12:01:29.000Z,2017-11-06
15,facebook.com,414233,0,523981,ba8542-h113-996hg-37h451075,Internet Explorer,Other,0.39,2017-11-04T05:20:48.000Z,2017-11-04
15,ebay.com,702874,1,523981,ba8579-e320-456fc-35a820203,Firefox,Chicago,0.18,2017-11-07T13:05:20.000Z,2017-11-07
47,yahoo.com,518762,0,523981,ba8757-b785-085dd-43g741374,Internet Explorer,San Francisco,0.72,2017-11-05T03:10:42.000Z,2017-11-05
46,yahoo.com,467010,0,523981,ba8926-f772-958cg-41f274944,Internet Explorer,Dallas,0.31,2017-11-01T12:41:22.000Z,2017-11-01
29,nytimes.com,762278,1,523981,ba9194-g671-106ba-33b245788,Chrome,Washington DC,0.96,2017-11-05T18:20:33.000Z,2017-11-05
14,facebook.com,409613,0,523981,ba9213-d449-513fd-92c016821,Chrome,Los Angeles,0.65,2017-11-01T08:23:22.000Z,2017-11-01
24,facebook.com,629849,0,523981,ba9217-f590-003fd-31f841984,Chrome,New York,1.15,2017-11-04T06:33:37.000Z,2017-11-04
49,ebay.com,165120,0,523981,ba9223-c677-184cc-92c247552,Firefox,Chicago,0.39,2017-11-01T07:06:03.000Z,2017-11-01
13,yahoo.com,726477,1,523981,ba9526-g806-631fc-55d124763,Safari,Seattle,0.02,2017-11-05T09:57:10.000Z,2017-11-05
17,facebook.com,735557,1,523981,bb0079-c538-156hg-80e154452,Internet Explorer,Houston,0.26,2017-11-03T22:36:24.000Z,2017-11-03
37,facebook.com,183686,0,523981,bb0111-c000-754hb-40e717577,Chrome,San Francisco,0.63,2017-11-05T13:16:26.000Z,2017-11-05
33,ebay.com,823739,0,523981,bb0134-e538-928hb-43h933398,Chrome,Washington DC,0.6599999999999999,2017-11-06T03:28:48.000Z,2017-11-06
56,yahoo.com,704705,0,523981,bb0218-a885-897ee-00e239082,Chrome,Philadelphia,0.17,2017-11-02T07:04:07.000Z,2017-11-02
6,yahoo.com,138270,1,523981,bb0370-c449-397fg-41a051933,Firefox,Seattle,0.84,2017-11-04T09:32:08.000Z,2017-11-04
11,facebook.com,353536,0,523981,bb0520-d176-065cf-57b009514,Internet Explorer,Washington DC,0.11,2017-11-04T22:55:01.000Z,2017-11-04
41,nfl.com,553752,0,523981,bb0625-a154-226fg-20h668982,Safari,Chicago,"",2017-11-05T02:25:52.000Z,2017-11-05
23,hearst.com,228717,1,523981,bb0676-c668-376fg-09f127574,Firefox,Seattle,0.95,2017-11-01T02:54:00.000Z,2017-11-01
36,yahoo.com,801342,0,523981,bb0696-d432-080bd-24f098103,Chrome,Los Angeles,0.94,2017-11-03T13:49:51.000Z,2017-11-03
18,ebay.com,318570,0,523981,bb1010-f743-421dg-71e636383,Firefox,Los Angeles,0.83,2017-11-07T22:24:14.000Z,2017-11-07
30,vice.com,280090,0,523981,bb1183-g111-392af-08g408649,Chrome,Atlanta,0.54,2017-11-03T08:34:37.000Z,2017-11-03
41,nytimes.com,321721,0,523981,bb1614-c904-545df-33d899140,Firefox,Chicago,1.04,2017-11-05T04:55:05.000Z,2017-11-05
60,nytimes.com,528162,0,523981,bb1658-a499-174af-33c551139,Firefox,Denver,0.9899999999999999,2017-11-03T05:06:39.000Z,2017-11-03
24,facebook.com,227307,0,523981,bb1729-f893-523hg-52b584042,Chrome,San Francisco,0.62,2017-11-03T03:34:37.000Z,2017-11-03
22,nytimes.com,642366,1,523981,bb1832-d121-520dd-95e950381,Chrome,Chicago,0.19,2017-11-01T03:00:06.000Z,2017-11-01
20,facebook.com,205758,0,523981,bb1888-c413-290af-75b987458,Internet Explorer,Houston,0.47000000000000003,2017-11-02T09:47:06.000Z,2017-11-02
37,yahoo.com,707984,1,523981,bb2004-h767-662ga-75h573567,Safari,Chicago,0.37,2017-11-06T01:14:40.000Z,2017-11-06
27,nytimes.com,520048,0,523981,bb2067-f641-347bd-46c982497,Internet Explorer,San Francisco,0.41000000000000003,2017-11-04T02:37:55.000Z,2017-11-04
12,facebook.com,200506,0,523981,bb2205-c569-390bb-92b721856,Chrome,Atlanta,0.64,2017-11-05T21:22:07.000Z,2017-11-05
48,yahoo.com,416213,0,523981,bb2323-h297-180ef-22a484070,Internet Explorer,Seattle,0.42,2017-11-03T15:51:05.000Z,2017-11-03
25,espn.com,763504,0,523981,bb2506-e451-342de-60f153821,Safari,Dallas,0.81,2017-11-05T16:11:23.000Z,2017-11-05
10,facebook.com,410752,0,523981,bb2810-d005-937df-67a082490,Chrome,Dallas,0.35,2017-11-07T14:08:48.000Z,2017-11-07
36,yahoo.com,238293,0,523981,bb2832-g120-298bh-60h074117,Internet Explorer,New York,0.18,2017-11-01T07:31:41.000Z,2017-11-01
12,ebay.com,173839,0,523981,bb2926-f001-637ee-46f677924,Internet Explorer,Philadelphia,0.16,2017-11-04T15:42:36.000Z,2017-11-04
41,facebook.com,143152,0,523981,bb3023-c248-086gg-81b016099,Safari,Other,0.5700000000000001,2017-11-06T12:58:05.000Z,2017-11-06
28,cafemom.com,569748,0,523981,bb3073-f080-486cd-51a726584,Internet Explorer,Atlanta,0.72,2017-11-07T22:55:46.000Z,2017-11-07
23,espn.com,983454,0,523981,bb3073-h479-639bf-22c951420,Firefox,Los Angeles,0.29,2017-11-07T19:21:49.000Z,2017-11-07
25,cafemom.com,775745,0,523981,bb3156-d325-696ge-71d104405,Firefox,Los Angeles,0.34,2017-11-05T21:32:42.000Z,2017-11-05
31,nfl.com,526998,0,523981,bb3680-c911-125ac-26d472288,Firefox,New York,"",2017-11-07T02:17:50.000Z,2017-11-07
33,yahoo.com,801492,0,523981,bb3689-h456-397ad-24b951328,Firefox,Chicago,0.45,2017-11-01T13:19:42.000Z,2017-11-01
46,yahoo.com,395298,0,523981,bb3747-h730-253gg-00h318314,Chrome,Dallas,0.24,2017-11-03T23:28:41.000Z,2017-11-03
26,facebook.com,281232,0,523981,bb3760-d985-086ab-21a840968,Chrome,San Francisco,0.64,2017-11-04T05:10:17.000Z,2017-11-04
12,nytimes.com,921226,0,523981,bb3950-g455-905bb-04b615289,Firefox,Seattle,0.22999999999999998,2017-11-05T04:00:28.000Z,2017-11-05
31,hearst.com,290430,0,523981,bb3955-d362-767gf-10c912040,Safari,Washington DC,0.43,2017-11-02T18:05:20.000Z,2017-11-02
8,hearst.com,391515,0,523981,bb4129-f658-619ce-39a122758,Safari,Philadelphia,0.47000000000000003,2017-11-07T23:51:12.000Z,2017-11-07
44,ebay.com,380416,0,523981,bb4229-b575-807hd-86b353728,Firefox,Houston,0.69,2017-11-06T05:54:41.000Z,2017-11-06
28,facebook.com,149328,0,523981,bb4259-h828-535ah-92b040210,Firefox,Dallas,0.8600000000000001,2017-11-07T03:31:06.000Z,2017-11-07
54,ebay.com,381056,1,523981,bb4703-b749-867ca-59e157922,Safari,Houston,0.09999999999999998,2017-11-01T00:38:36.000Z,2017-11-01
28,nytimes.com,666630,0,523981,bb4818-b582-384bc-76c946471,Safari,Chicago,0.88,2017-11-06T15:17:05.000Z,2017-11-06
26,espn.com,846875,0,523981,bb4958-b280-546be-96g074216,Firefox,Los Angeles,0.89,2017-11-02T16:45:14.000Z,2017-11-02
18,vice.com,556599,0,523981,bb5125-h247-863bf-00d821507,Chrome,Denver,0.45,2017-11-03T12:19:28.000Z,2017-11-03
4,hearst.com,991074,0,523981,bb5127-e690-777fb-27e548151,Internet Explorer,Seattle,0.41000000000000003,2017-11-05T23:14:13.000Z,2017-11-05
30,ebay.com,671743,0,523981,bb5370-a991-518fb-15d564577,Chrome,Dallas,0.010000000000000002,2017-11-02T10:24:59.000Z,2017-11-02
36,facebook.com,715668,1,523981,bb5433-h948-636ah-21c478589,Internet Explorer,Houston,0.63,2017-11-02T05:12:52.000Z,2017-11-02
17,espn.com,687428,0,523981,bb5489-b419-815hf-40e687536,Firefox,Los Angeles,0.17,2017-11-06T14:11:54.000Z,2017-11-06
5,nytimes.com,485831,0,523981,bb5725-a754-125cd-14d893914,Internet Explorer,Atlanta,0.22000000000000003,2017-11-02T07:13:06.000Z,2017-11-02
44,facebook.com,127529,1,523981,bb5891-c523-370hd-96d584107,Firefox,Houston,1.01,2017-11-03T11:46:47.000Z,2017-11-03
32,nfl.com,544889,0,523981,bb5924-f593-204hc-65f908752,Internet Explorer,Dallas,"",2017-11-07T13:09:08.000Z,2017-11-07
4,nfl.com,915842,1,523981,bb5995-a362-384ce-62h875825,Chrome,Washington DC,"",2017-11-03T07:24:16.000Z,2017-11-03
27,ebay.com,317600,0,523981,bb6185-g562-698bb-02h117797,Chrome,Philadelphia,0.9099999999999999,2017-11-03T08:22:52.000Z,2017-11-03
32,espn.com,235671,0,523981,bb6630-d764-708fe-27h318303,Safari,Dallas,0.72,2017-11-07T02:06:08.000Z,2017-11-07
28,facebook.com,806761,0,523981,bb6799-e745-130bb-20h087714,Chrome,New York,0.51,2017-11-04T12:10:44.000Z,2017-11-04
33,yahoo.com,293708,0,523981,bb6810-h178-204gb-21h997548,Safari,Houston,0.13,2017-11-03T01:39:05.000Z,2017-11-03
22,vice.com,570133,0,523981,bb6829-d807-501ae-39c687568,Safari,Seattle,0.43,2017-11-06T13:57:56.000Z,2017-11-06
56,hearst.com,188887,1,523981,bb7282-g695-766cd-67g041321,Firefox,Chicago,0.69,2017-11-03T16:40:23.000Z,2017-11-03
12,facebook.com,711719,0,523981,bb7327-e981-666hh-35e053830,Safari,Houston,0.51,2017-11-03T08:07:46.000Z,2017-11-03
52,vice.com,514748,1,523981,bb7532-a814-421hg-00e848784,Internet Explorer,San Francisco,0.45999999999999996,2017-11-01T23:37:32.000Z,2017-11-01
26,ebay.com,728436,0,523981,bb7632-h059-864fb-64d426853,Firefox,Dallas,0.030000000000000006,2017-11-06T01:26:08.000Z,2017-11-06
21,hearst.com,378520,0,523981,bb7782-g616-144dg-32g933140,Chrome,Philadelphia,0.15000000000000002,2017-11-01T07:33:26.000Z,2017-11-01
33,espn.com,785708,0,523981,bb7819-h050-749ha-71b348375,Chrome,Houston,0.44,2017-11-03T14:44:59.000Z,2017-11-03
5,facebook.com,733439,1,523981,bb8030-c453-921ac-54h297481,Internet Explorer,Denver,0.1,2017-11-04T07:51:19.000Z,2017-11-04
22,facebook.com,229934,0,523981,bb8112-h684-318gf-81h878059,Safari,Los Angeles,0.74,2017-11-05T03:14:39.000Z,2017-11-05
46,facebook.com,226343,0,523981,bb8132-f625-971he-12e937027,Safari,Houston,0.85,2017-11-04T14:58:29.000Z,2017-11-04
3,espn.com,626072,0,523981,bb8539-a022-513cg-04e060686,Safari,Philadelphia,0.15,2017-11-01T19:12:03.000Z,2017-11-01
44,yahoo.com,697478,1,523981,bb8547-d659-704dc-22g096883,Safari,Denver,0.06,2017-11-05T18:27:09.000Z,2017-11-05
21,vice.com,730867,0,523981,bb9180-c241-332cg-75e973615,Chrome,Seattle,0.46,2017-11-04T10:48:12.000Z,2017-11-04
13,facebook.com,385284,0,523981,bb9340-e757-950bf-47f699878,Safari,Atlanta,0.09999999999999999,2017-11-07T19:06:33.000Z,2017-11-07
42,facebook.com,512589,1,523981,bb9408-a268-642ed-39g441680,Firefox,San Francisco,0.34,2017-11-01T17:44:10.000Z,2017-11-01
36,yahoo.com,989377,0,523981,bb9445-g395-045bd-59g307739,Internet Explorer,Atlanta,0.63,2017-11-07T09:46:42.000Z,2017-11-07
35,espn.com,166232,1,523981,bb9579-g156-734bg-07a996367,Firefox,Los Angeles,1.01,2017-11-01T07:37:04.000Z,2017-11-01
28,vice.com,582041,0,523981,bb9873-h230-587aa-04g895336,Firefox,Dallas,0.36,2017-11-06T21:23:16.000Z,2017-11-06
41,yahoo.com,942650,0,523981,bc0278-h037-117gf-69g055810,Safari,Denver,0.87,2017-11-01T10:39:28.000Z,2017-11-01
43,facebook.com,666013,0,523981,bc1037-e636-761ed-15d450374,Safari,New York,0.32,2017-11-04T15:04:29.000Z,2017-11-04
49,ebay.com,372050,1,523981,bc1378-h714-585gg-03c555080,Chrome,Chicago,0.29000000000000004,2017-11-01T16:21:06.000Z,2017-11-01
51,nfl.com,387108,0,523981,bc1592-c775-239bb-03h546047,Safari,New York,"",2017-11-06T11:16:38.000Z,2017-11-06
28,cafemom.com,201455,0,523981,bc1874-d032-034ea-43a971711,Chrome,Washington DC,0.88,2017-11-01T13:50:48.000Z,2017-11-01
65,facebook.com,330454,0,523981,bc2020-b408-843bd-35g607576,Internet Explorer,Other,0.54,2017-11-04T02:03:59.000Z,2017-11-04
39,hearst.com,570774,0,523981,bc2075-a480-513bh-94e298713,Firefox,Philadelphia,0.5800000000000001,2017-11-06T14:32:59.000Z,2017-11-06
3,ebay.com,386258,1,523981,bc2152-c973-123bg-01e328624,Chrome,Denver,0.59,2017-11-03T05:41:55.000Z,2017-11-03
14,facebook.com,663750,0,523981,bc2236-c028-632ge-73f766160,Internet Explorer,Denver,0.13,2017-11-04T07:11:17.000Z,2017-11-04
45,ebay.com,793005,1,523981,bc2665-d837-874ef-13h086679,Internet Explorer,Dallas,0.010000000000000002,2017-11-02T19:38:30.000Z,2017-11-02
48,facebook.com,239755,0,523981,bc2817-e400-935fd-43c796228,Chrome,Philadelphia,0.6100000000000001,2017-11-02T07:05:32.000Z,2017-11-02
14,facebook.com,496996,0,523981,bc3032-h552-238ge-45g271676,Chrome,Dallas,0.9,2017-11-03T04:22:01.000Z,2017-11-03
25,ebay.com,527718,0,523981,bc3169-b329-302ch-00e111914,Safari,Washington DC,-0.03,2017-11-07T20:44:06.000Z,2017-11-07
12,cafemom.com,130006,0,523981,bc3181-a412-476ff-67f761054,Firefox,Los Angeles,0.73,2017-11-05T08:32:52.000Z,2017-11-05
31,ebay.com,537895,0,523981,bc3285-e502-161cb-95f690221,Chrome,Other,0.6499999999999999,2017-11-05T21:36:09.000Z,2017-11-05
44,ebay.com,603607,0,523981,bc3321-g232-482gc-83f020671,Firefox,Houston,0.8899999999999999,2017-11-02T03:58:19.000Z,2017-11-02
15,ebay.com,229961,1,523981,bc3334-a434-620gh-09d109345,Internet Explorer,Denver,0.1,2017-11-03T17:43:12.000Z,2017-11-03
9,hearst.com,548594,0,523981,bc3434-h559-841dh-73d786299,Internet Explorer,Denver,0.69,2017-11-03T21:55:54.000Z,2017-11-03
29,nfl.com,736260,0,523981,bc3443-c758-733ga-02b581401,Safari,Los Angeles,"",2017-11-07T10:09:50.000Z,2017-11-07
35,cafemom.com,567538,0,523981,bc3512-a328-687da-94f753793,Internet Explorer,Seattle,0.5,2017-11-02T10:29:18.000Z,2017-11-02
23,hearst.com,360735,0,523981,bc3546-f011-054fa-71e628864,Internet Explorer,New York,0.96,2017-11-07T17:09:46.000Z,2017-11-07
14,espn.com,682459,0,523981,bc3595-h662-432da-16c501622,Chrome,San Francisco,0.38,2017-11-04T23:23:31.000Z,2017-11-04
23,hearst.com,399364,0,523981,bc3663-d815-816hg-81a039301,Chrome,New York,0.8700000000000001,2017-11-03T00:15:23.000Z,2017-11-03
52,facebook.com,671805,0,523981,bc3710-f012-731bf-20b304479,Internet Explorer,Atlanta,0.37,2017-11-05T20:17:27.000Z,2017-11-05
23,hearst.com,333160,0,523981,bc3794-d037-511ef-03f620928,Internet Explorer,Los Angeles,0.47000000000000003,2017-11-03T13:47:15.000Z,2017-11-03
28,ebay.com,416649,1,523981,bc3876-e031-910ah-97e723494,Internet Explorer,San Francisco,0.4000000000000001,2017-11-04T02:44:25.000Z,2017-11-04
32,facebook.com,716672,0,523981,bc4227-h810-676ha-38b899938,Chrome,Philadelphia,0.9800000000000001,2017-11-07T04:45:03.000Z,2017-11-07
35,hearst.com,435062,0,523981,bc4259-f739-799ad-12g534286,Safari,Denver,0.8699999999999999,2017-11-01T07:54:40.000Z,2017-11-01
28,ebay.com,992337,0,523981,bc4358-g534-315dd-58d593531,Chrome,Houston,0.7599999999999999,2017-11-01T18:59:24.000Z,2017-11-01
16,hearst.com,588981,0,523981,bc4422-a978-610bg-20b423791,Firefox,Chicago,0.8999999999999999,2017-11-07T03:50:04.000Z,2017-11-07
22,vice.com,863511,0,523981,bc4500-e498-681ge-08d614797,Internet Explorer,Houston,0.24000000000000002,2017-11-04T08:31:22.000Z,2017-11-04
45,ebay.com,562660,0,523981,bc4658-h840-693bd-19f980711,Safari,Houston,0.6499999999999999,2017-11-05T17:33:26.000Z,2017-11-05
31,hearst.com,778717,1,523981,bc4766-b480-878cg-77g353239,Internet Explorer,Atlanta,0.8,2017-11-03T09:31:22.000Z,2017-11-03
22,facebook.com,268896,0,523981,bc4827-d674-574aa-89b151687,Safari,Washington DC,0.74,2017-11-07T14:38:54.000Z,2017-11-07
36,ebay.com,868198,0,523981,bc4957-e740-643fb-23g349491,Firefox,Denver,0.6399999999999999,2017-11-02T15:52:20.000Z,2017-11-02
23,ebay.com,810477,0,523981,bc4961-f603-829ga-74c449546,Chrome,Philadelphia,0.36000000000000004,2017-11-01T15:01:34.000Z,2017-11-01
1,cafemom.com,811076,0,523981,bc5044-e647-938ff-83a362244,Internet Explorer,Other,0.05,2017-11-04T11:52:18.000Z,2017-11-04
34,facebook.com,341058,0,523981,bc5061-f757-506be-02e295391,Firefox,Los Angeles,0.9,2017-11-03T02:27:08.000Z,2017-11-03
28,facebook.com,540365,0,523981,bc5279-b807-731ea-70h656027,Firefox,Seattle,0.91,2017-11-03T22:59:19.000Z,2017-11-03
25,facebook.com,750522,1,523981,bc5362-b939-624bg-37g404520,Chrome,Denver,0.45,2017-11-01T15:08:17.000Z,2017-11-01
33,facebook.com,407384,0,523981,bc5392-d891-082fa-49f405851,Chrome,Seattle,0.35,2017-11-05T09:01:36.000Z,2017-11-05
47,facebook.com,477684,0,523981,bc5463-h136-251fa-03b677922,Firefox,New York,0.63,2017-11-06T02:31:12.000Z,2017-11-06
13,facebook.com,959221,0,523981,bc5696-a833-668ge-80e395255,Safari,Philadelphia,0.9700000000000001,2017-11-04T17:29:39.000Z,2017-11-04
24,yahoo.com,597421,0,523981,bc5783-b008-772ad-74a765200,Firefox,Philadelphia,0.29,2017-11-01T21:03:38.000Z,2017-11-01
